trip_id,created_at,route_type,origin_center,origin_name,dest_center,dest_name,dispatch_time,delivery_time,osrm_distance_km,osrm_time_min,actual_time_min,vehicle_reg,driver_id,client,status,billed_amount
trip-153781664407212547,2018-09-24 19:17:24.072390,Carting,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND532001AAB,Srikakulam_Kuslpram_I (Andhra Pradesh),2018-09-24 19:17:24.072390,2018-09-25 00:51:54.221201,10.5949,7.0,11.0,UP18VK6143,DRV-017,Shakti Cement,COMPLETED,65740.0
trip-153714631943805817,2018-09-17 01:05:19.438374,Carting,IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),2018-09-17 01:05:19.438374,2018-09-17 04:27:49.869900,14.8941,18.0,32.0,UP41IF2771,DRV-001,Vertex Retail,COMPLETED,16063.0
trip-153671706877291618,2018-09-12 01:51:08.773194,Carting,IND462001AAA,Bhopal_Old City (Madhya Pradesh),IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),2018-09-12 03:33:39.775925,2018-09-12 04:35:49.033935,9.8461,8.0,23.0,DL-30-JD-1420,DRV-044,Shakti Cement,COMPLETED,33114.0
trip-153761851236273429,2018-09-22 12:15:12.362990,Carting,IND000000AAL,Pune_PC (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-22 12:15:12.362990,2018-09-22 14:53:11.638947,13.5213,12.0,29.0,HR13MS1444,DRV-044,Internal,COMPLETED,48110.0
trip-153671889362601558,2018-09-12 02:21:33.626265,Carting,IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),IND600116AAB,Chennai_Porur_DPC (Tamil Nadu),2018-09-12 02:21:33.626265,2018-09-12 07:12:34.698164,9.6674,8.0,81.0,CH10YZ3615,DRV-001,Shakti Cement,COMPLETED,85470.0
trip-153697193509281765,2018-09-15 00:38:55.093096,FTL,IND505209AAA,Ramagundam_Pdmavati_D (Telangana),IND504201AAA,Chinnur_AsnsdhRD_D (Telangana),2018-09-15 04:04:03.623340,2018-09-15 05:52:37.361635,26.4371,21.0,30.0,CH 76 PU 4919,DRV-041,Shakti Cement,COMPLETED,87217.0
trip-153799414414870325,2018-09-26 20:35:44.148928,Carting,IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),IND560058AAB,Bengaluru_Peenya_IP (Karnataka),2018-09-26 20:35:44.148928,2018-09-26 22:09:34.312480,15.7831,18.0,18.0,HR70ZZ3780,DRV-002,Internal,COMPLETED,51165.0
trip-153729950039574875,2018-09-18 19:38:20.396007,FTL,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2018-09-20 04:12:50.688000,2018-09-20 09:39:59.097654,27.7562,20.0,92.0,UP29HF3900,DRV-030,Vertex Retail,COMPLETED,84452.0
trip-153781919592245619,2018-09-24 19:59:55.922678,Carting,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND400102AAB,Mumbai_Jogeshwri_L (Maharashtra),2018-09-24 19:59:55.922678,2018-09-25 01:17:14.258248,12.2662,12.0,17.0,UK12XR1853,DRV-011,Shakti Cement,COMPLETED,71755.0
trip-153704310872620422,2018-09-15 20:25:08.726456,Carting,IND000000ACT,Delhi_Gateway_HB (Delhi),IND131028AAB,Sonipat_Kundli_H (Haryana),2018-09-15 20:25:08.726456,2018-09-15 22:53:28.334344,14.5712,22.0,20.0,dl64ib1058,DRV-008,Apex Chemicals,COMPLETED,57606.0
trip-153808209113319480,2018-09-27 21:01:31.133417,FTL,IND573201AAB,Hassan_Pandrnga_I (Karnataka),IND573116AAA,Channaraya_patna_D (Karnataka),2018-09-27 21:01:31.133417,2018-09-27T22:23:18.973861Z,27.9596,21.0,32.0,rj43dd3546,DRV-024,Internal,COMPLETED,56578.0
trip-153755668637397127,2018-09-21 19:04:46.374201,FTL,IND673573AAA,Thamarassery_Chungam_D (Kerala),IND673592AAA,SultnBthry_Kollgpra_D (Kerala),2018-09-22 01:10:39.665729,2018-09-22 03:07:01.579832,29.3683,25.0,46.0,HR53AN9031,DRV-042,Vertex Retail,COMPLETED,29265.0
trip-153772056767882487,2018-09-23 16:36:07.679260,FTL,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND422011AAD,Nashik_TgrniaRD_I (Maharashtra),2018-09-23 16:36:07.679260,2018-09-23 22:44:33.236923,23.4576,16.0,28.0,DL11SJ8690,DRV-025,Internal,COMPLETED,12552.0
trip-153681313346394752,2018-09-13 04:32:13.464227,Carting,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND380015AAB,AMD_Satellite (Gujarat),2018-09-13 04:32:13.464227,2018-09-13 07:21:21.925559,10.5363,8.0,21.0,PB42BW8144,DRV-031,Internal,COMPLETED,77243.0
trip-153780358923955095,2018-09-24 15:39:49.239811,Carting,IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),2018-09-24 15:39:49.239811,2018-09-24 19:09:42.984112,12.3306,13.0,18.0,DL30JD1420,DRV-002,Internal,COMPLETED,15339.0
trip-153826367491795793,2018-09-29 23:27:54.918209,Carting,IND733140AAA,Gangarampr_FulbaDPP_D (West Bengal),IND733102AAA,Balurghat_AkhirDPP_D (West Bengal),2018-09-30 03:55:18.986498,2018-09-30 04:49:02.345891,10.4958,11.0,14.0,HR79ZT4613,DRV-043,Shakti Cement,COMPLETED,94730.0
trip-153828055482542359,2018-09-30 04:09:14.825651,FTL,IND249201AAA,Rishikesh_DC (Uttarakhand),IND246174AAA,SrinagarUK_Srikot_D (Uttarakhand),2018-09-30 04:09:14.825651,2018-09-30 09:29:44.479623,36.2519,54.0,69.0,UP 53 YM 5558,DRV-047,Internal,COMPLETED,71386.0
trip-153749107053998387,2018-09-21 00:51:10.540259,FTL,IND442101AAB,Deoli_Central_DPP_2 (Maharashtra),IND445001AAB,Yavatmal_JajuDPP_D (Maharashtra),2018-09-21 05:01:28.799524,2018-09-21 06:38:18.924777,27.6157,19.0,44.0,CH85NJ1986,DRV-050,Internal,COMPLETED,75879.0
trip-153833776698720633,2018-09-30 20:02:46.987413,FTL,IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-30 20:02:46.987413,2018-10-01 09:18:14.606853,26.593,28.0,84.0,UK33BI7211,DRV-007,Apex Chemicals,COMPLETED,42118.0
trip-153678990167691081,2018-09-12 22:05:01.677224,FTL,IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-09-12 22:05:01.677224,2018-09-13 19:10:11.493873,27.6399,22.0,32.0,RJ43DD3546,DRV-019,Apex Chemicals,COMPLETED,70171.0
trip-153790605824508445,2018-09-25 20:07:38.245378,FTL,IND132103AAA,Panipat (Haryana),IND132001AAA,Karnal (Haryana),2018-09-26 02:45:11.431455,2018-09-26 04:40:54.218873,29.4817,26.0,49.0,PB47HL3939,DRV-022,Orion Pharma,COMPLETED,28168.0
trip-153689079696896928,2018-09-14 02:06:36.969364,Carting,IND636005AAA,Salem_Kadtmpty_H (Tamil Nadu),IND636016AAA,Salem (Tamil Nadu),2018-09-14 02:06:36.969364,2018-09-14 03:29:28.180458,10.0184,9.0,24.0,PB-53-GV-5325,DRV-041,Apex Chemicals,COMPLETED,23010.0
trip-153733506514405405,2018-09-19 05:31:05.144344,Carting,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND131028AAB,Sonipat_Kundli_H (Haryana),2018-09-19 05:31:05.144344,2018-09-19 11:04:18.702846,13.6595,14.0,23.0,DL33CT2113,DRV-019,Shakti Cement,COMPLETED,63766.0
trip-153739788532471327,2018-09-19 22:58:05.325103,Carting,IND000000AFJ,Trivandrum_Pettah_D (Kerala),IND695121AAA,Neyatinkra_Arlumodu_D (Kerala),2018-09-20 00:35:47.601596,2018-09-20 01:13:00.434143,10.3081,13.0,14.0,PB84TB2343,DRV-031,Internal,COMPLETED,86573.0
trip-153695666746702071,2018-09-14 20:24:27.467253,Carting,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND110092AAC,Delhi_Patparganj_DPC (Delhi),2018-09-14 20:24:27.467253,2018-09-14 23:04:54.241793,13.9474,19.0,23.0,HR49VN6344,DRV-039,Internal,COMPLETED,83325.0
trip-153725487735370703,2018-09-18 07:14:37.354055,Carting,IND600032AAB,Chennai_Hub (Tamil Nadu),IND600076AAB,Chennai_Madhavaram_DPC (Tamil Nadu),2018-09-18 07:14:37.354055,2018-09-18 08:07:50.086185,12.1917,11.0,19.0,dl47hm4986,DRV-052,Vertex Retail,COMPLETED,28495.0
trip-153784160284969246,2018-09-25 02:13:22.850056,FTL,IND500039AAC,Hyderabad_Uppal_I (Telangana),IND508116AAA,Bhuvanagiri_HBColny_D (Telangana),2018-09-25 02:13:22.850056,2018-09-25 03:20:54.663748,24.7061,18.0,27.0,HR-41-FO-7216,DRV-026,Orion Pharma,COMPLETED,15884.0
trip-153817165667323532,2018-09-28 21:54:16.673488,Carting,IND742102AAB,Berhampore_Central_I_2 (West Bengal),IND731237AAB,Morgram_Kntgorya_D (West Bengal),2018-09-28 21:54:16.673488,2018-09-29 00:13:51.505551,12.004,8.0,26.0,uk12xr1853,DRV-016,Apex Chemicals,COMPLETED,24108.0
trip-153802358988013009,2018-09-27 04:46:29.880386,Carting,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND380005AAA,Amd_Chandkheda_Dc (Gujarat),2018-09-27 04:46:29.880386,2018-09-27 07:07:22.039655,12.790299999999998,10.0,24.0,HR70ZZ3780,DRV-012,Internal,COMPLETED,21622.0
trip-153738978367860044,2018-09-19 20:43:03.678824,Carting,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND501218AAC,Shamshabad_Lngrguda_D (Telangana),2018-09-19 20:43:03.678824,2018-09-20 03:17:24.713004,11.377,8.0,98.0,HR-16-SP-9238,DRV-008,Orion Pharma,COMPLETED,52387.0
trip-153696217929094466,2018-09-14 21:56:19.291322,Carting,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND380005AAA,Amd_Chandkheda_Dc (Gujarat),2018-09-14 21:56:19.291322,2018-09-15 00:20:55.847950,11.068700000000002,11.0,15.0,UP21YH6085,DRV-047,Apex Chemicals,COMPLETED,53282.0
trip-153774672031641232,2018-09-23 23:52:00.316672,Carting,IND201306AAA,Noida_Surajpur_DC (Uttar Pradesh),IND201304AAA,Noida_Sec-83_DC (Uttar Pradesh),2018-09-24 02:42:45.423895,2018-09-24 06:18:55.981290,13.3895,15.0,32.0,HR70ZZ3780,DRV-053,Vertex Retail,COMPLETED,55094.0
trip-153784796417953578,2018-09-25 03:59:24.179917,Carting,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND121002AAB,Faridabad_Mthurard_L (Haryana),2018-09-25 03:59:24.179917,2018-09-25 10:00:05.193001,11.9019,13.0,22.0,UP17GN7381,DRV-041,Orion Pharma,COMPLETED,28665.0
trip-153779223336525216,2018-09-24 12:30:33.365516,FTL,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-24 12:30:33.365516,2018-09-25 17:48:34.030945,25.9704,26.0,40.0,UK76OD5061,DRV-052,Internal,COMPLETED,34180.0
trip-153858686058069812,2018-10-03 17:14:20.580979,Carting,IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-10-03 17:14:20.580979,2018-10-03 20:17:11.666782,11.7677,15.0,18.0,CH46GN6279,DRV-037,Vertex Retail,COMPLETED,85918.0
trip-153730444504157540,2018-09-18 21:00:45.041874,Carting,IND400072AAD,Mumbai_Chndivli_PC (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2018-09-18 21:00:45.041874,2018-09-18 23:36:29.236897,14.4363,11.0,23.0,pb22dv8062,DRV-004,Apex Chemicals,COMPLETED,32599.0
trip-153815586768995663,2018-09-28 17:31:07.690205,Carting,IND560027AAA,Blr_Domlur (Karnataka),IND560099AAA,Bengaluru_Bomsndra_PC (Karnataka),2018-09-28 17:31:07.690205,2018-09-28 20:06:42.717723,17.545,18.0,47.0,UK81YH8800,DRV-042,Shakti Cement,COMPLETED,45611.0
trip-153740590892881451,2018-09-20 01:11:48.929044,FTL,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-20 01:11:48.929044,2018-09-20 19:41:14.114206,44.7722,30.0,72.0,HR63TT4697,DRV-039,Apex Chemicals,COMPLETED,34725.0
trip-153672874579777811,2018-09-12 05:05:45.798176,Carting,IND000000AEM,Gurgaon_Bilaspur_RP (Haryana),IND110064AAB,KN_RPC (Delhi),2018-09-12 05:05:45.798176,2018-09-12 13:54:27.820800,13.8544,17.0,56.0,PB22DV8062,DRV-002,Vertex Retail,COMPLETED,32842.0
trip-153792362507957016,2018-09-26 01:00:25.079834,Carting,IND700065AAA,CCU_Beliaghata_DPC (West Bengal),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),2018-09-26 01:00:25.079834,2018-09-26 06:29:20.668356,11.1355,8.0,17.0,HR13HG1333,DRV-014,Internal,COMPLETED,73512.0
trip-153823278184276586,2018-09-29 14:53:01.843173,Carting,IND500010AAB,Hyderabad_Alwal_L (Telangana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-29 14:53:01.843173,2018-09-29 20:52:48.019142,11.3302,8.0,45.0,HR49VN6344,DRV-057,Vertex Retail,COMPLETED,26502.0
trip-153719600634667719,2018-09-17 14:53:19.622195,Carting,IND000000ABG,Hyderabad_Bownplly_C (Telangana),IND501359AAF,Hyderabad_Shamshbd_P (Telangana),2018-09-17 14:53:19.622195,2018-09-17 17:50:08.923056,11.0194,12.0,14.0,PB-68-LJ-4728,DRV-030,Apex Chemicals,COMPLETED,20471.0
trip-153783940176278943,2018-09-25 01:36:41.763021,FTL,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND508252AAB,Choutuppal_Nagaram_D (Telangana),2018-09-25 01:36:41.763021,2018-09-25 08:59:36.145479,27.4646,19.0,30.0,UK41CO2604,DRV-032,Vertex Retail,COMPLETED,10088.0
trip-153729911089381648,2018-09-18 19:31:50.894167,Carting,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND121002AAB,Faridabad_Mthurard_L (Haryana),2018-09-18 19:31:50.894167,2018-09-18 22:53:31.589683,14.0596,12.0,16.0,RJ-68-AX-5315,DRV-052,Internal,COMPLETED,26559.0
trip-153729990958115775,2018-09-18 19:45:09.581433,Carting,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND400072AAJ,Mumbai_Tejpal_I (Maharashtra),2018-09-18 19:45:09.581433,2018-09-18 21:42:01.265770,13.8649,13.0,24.0,hr39bz6168,DRV-013,Internal,COMPLETED,42990.0
trip-153736901647753698,2018-09-19 14:56:56.478000,FTL,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND395023AAA,Surat_HUB (Gujarat),2018-09-19 14:56:56.478000,2018-09-20 05:01:16.523024,36.5051,27.0,48.0,PB 22 DV 8062,DRV-023,Shakti Cement,COMPLETED,39051.0
trip-153740499928310742,2018-09-20 00:56:39.283369,FTL,IND144001AAA,Jalandhar_DC (Punjab),IND144040AAA,Nakodar_ChowkDPP_D (Punjab),2018-09-20 03:29:15.577958,2018-09-20 04:32:43.165042,22.9124,16.0,28.0,CH-40-IK-6238,DRV-059,Apex Chemicals,COMPLETED,58806.0
trip-153809265997799146,2018-09-27 23:57:39.978230,Carting,IND400612AAA,Mumbai_Mumbra_DC (Maharashtra),IND421302AAR,Mumbai_East_I_21 (Maharashtra),2018-09-28 01:47:26.299066,2018-09-28 05:20:38.225894,14.4653,12.0,31.0,PB-74-TA-4257,DRV-047,Apex Chemicals,COMPLETED,53331.0
trip-153758211116299392,2018-09-22 02:08:31.163250,FTL,IND570020AAA,Mysore_Yadvgiri_IP (Karnataka),IND571301AAA,Nanjangud_RPRoad_D (Karnataka),2018-09-22 02:08:31.163250,2018-09-22 03:53:34.429235,24.0005,20.0,59.0,HR68TS2638,DRV-050,Orion Pharma,COMPLETED,25711.0
trip-153839249200828956,2018-10-01 11:14:52.008544,Carting,IND834002AAB,Ranchi_Hub (Jharkhand),IND826004AAA,Dhanbad_Kalynpur_I (Jharkhand),2018-10-01 11:14:52.008544,2018-10-01 19:35:42.258857,14.9552,12.0,23.0,HR53AN9031,DRV-051,Apex Chemicals,COMPLETED,24296.0
trip-153676079707731792,2018-09-12 13:59:57.077569,FTL,IND000000ACA,Ludhiana_MilrGanj_HB (Punjab),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2018-09-12 13:59:57.077569,2018-09-12 20:05:57.375327,23.1046,16.0,44.0,DL64IB1058,DRV-039,Shakti Cement,COMPLETED,8656.0
trip-153730944282148745,2018-09-18 22:24:02.821766,FTL,IND494334AAB,Kanker_KrisnKunj_D (Chhattisgarh),IND493445AAB,Mahasamund_RajpurRD_D (Chhattisgarh),2018-09-19 08:30:57.953716,2018-09-19 13:40:28.011610,32.4938,45.0,60.0,CH40IK6238,DRV-014,Internal,COMPLETED,23911.0
trip-153854829807487485,2018-10-03 06:31:38.075084,FTL,IND451666AAA,Sendhwa_VishnuVhr_D (Madhya Pradesh),IND424006AAA,Dhule_MIDCAvdn_I (Maharashtra),2018-10-04 04:07:31.802780+05:30,2018-10-04 07:47:09.141942,25.9326,18.0,30.0,UP17GN7381,DRV-055,Shakti Cement,COMPLETED,76152.0
trip-153758398756342053,2018-09-22 02:39:47.563801,FTL,IND110037AAM,Delhi_Airport_H (Delhi),IND202001AAB,Aligarh_KhirByps_I (Uttar Pradesh),2018-09-22 02:39:47.563801,2018-09-22 12:54:03.089491,23.5966,17.0,46.0,CH42HD4155,DRV-025,Orion Pharma,COMPLETED,56023.0
trip-153844871995061988,2018-10-02 02:51:59.950873,Carting,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND500039AAC,Hyderabad_Uppal_I (Telangana),2018-10-02 02:51:59.950873+05:30,2018-10-02 06:45:10.349343,13.5988,13.0,35.0,PB74TA4257,DRV-020,Internal,COMPLETED,73304.0
trip-153755843755837478,2018-09-21 19:33:57.558628,Carting,IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-21 19:33:57.558628,2018-09-21 23:40:01.738701,12.936,18.0,28.0,DL11SJ8690,DRV-006,Internal,COMPLETED,60795.0
trip-153790593163005157,2018-09-25 20:05:31.630299,FTL,IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),IND305901AAA,Beawar_DC (Rajasthan),2018-09-25 20:05:31.630299,2018-09-26 02:58:18.900243,24.1387,17.0,35.0,HR-21-SN-1520,DRV-005,Orion Pharma,COMPLETED,88522.0
trip-153687325454357235,2018-09-13 21:14:14.543793,Carting,IND131028AAB,Sonipat_Kundli_H (Haryana),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-13 21:14:14.543793,2018-09-14 02:03:38.614902,14.8661,23.0,46.0,UK27ZO9702,DRV-033,Orion Pharma,COMPLETED,86664.0
trip-153733158313440021,2018-09-19 04:33:03.134646,FTL,IND131028AAB,Sonipat_Kundli_H (Haryana),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2018-09-19 04:33:03.134646,2018-09-19 11:55:33.642104,25.1386,17.0,25.0,PB 22 DV 8062,DRV-026,Apex Chemicals,COMPLETED,89853.0
trip-153740729890765028,2018-09-20 01:34:58.908098,Carting,IND600044AAE,Chennai_Chrompet_L (Tamil Nadu),IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),2018-09-20 01:34:58.908098,2018-09-20 05:47:22.842055,12.5218,11.0,19.0,DL41GG9786,DRV-004,Orion Pharma,COMPLETED,84504.0
trip-153734663046687983,2018-09-19 08:43:50.467169,Carting,IND560058AAD,Bengaluru_Peenya_L (Karnataka),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-19 08:43:50.467169,2018-09-19 10:50:10.570213,12.3261,18.0,23.0,PB 81 RI 8019,DRV-031,Apex Chemicals,COMPLETED,57498.0
trip-153799104896960506,2018-09-26 19:44:08.969859,FTL,IND602001AAB,Kumbakonam_Mettu_DC (Tamil Nadu),IND609001AAA,Mylduthuri_Thiruviz_D (Tamil Nadu),2018-09-27 02:21:28.879759,2018-09-27 03:34:14.332116,25.3782,18.0,45.0,HR-13-MS-1444,DRV-047,Vertex Retail,COMPLETED,69229.0
trip-153800218813854926,2018-09-26 22:49:48.138801,FTL,IND361001AAA,Jamnagar_Dc (Gujarat),IND361305AAC,Khambhalia_JdswarRD_D (Gujarat),2018-09-27 01:38:18.674870,2018-09-27 02:59:45.480203,25.7265,19.0,28.0,HR77LN6419,DRV-031,Vertex Retail,COMPLETED,80676.0
trip-153739892603032130,2018-09-19 23:15:26.030615,Carting,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND411036AAA,Pune_Mundhawa_L (Maharashtra),2018-09-19 23:15:26.030615+05:30,2018-09-20 01:33:20.137356,11.4337,14.0,22.0,HR13HG1333,DRV-034,Shakti Cement,COMPLETED,41046.0
trip-153783326922584898,2018-09-24 23:54:29.226120,FTL,IND000000ACA,Ludhiana_MilrGanj_HB (Punjab),IND144514AAA,Nawanshahr_DC (Punjab),2018-09-24 23:54:29.226120,2018-09-25 02:55:54.281835,33.2632,40.0,40.0,RJ66RW8007,DRV-056,Orion Pharma,COMPLETED,17675.0
trip-153741334805101727,2018-09-20 03:15:48.051394,FTL,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND461001AAA,Hoshangabad_MnRDDPP_D (Madhya Pradesh),2018-09-20 07:27:33.933890,2018-09-20 10:03:45.394727,29.1955,20.0,43.0,UP-21-YH-6085,DRV-029,Internal,COMPLETED,19068.0
trip-153773183422966447,2018-09-23 19:43:54.229914,Carting,IND403726AAB,Goa_ZuariNgr_IP (Goa),IND403507AAA,Panaji Goa (Goa),2018-09-23 19:43:54.229914,2018-09-24 01:43:26.062827,10.526,13.0,14.0,HR24VR5371,DRV-009,Apex Chemicals,COMPLETED,43725.0
trip-153784493468052210,2018-09-25 03:08:54.680843,Carting,IND181201AAB,Akhnoor_ThthiCwk_D (Jammu & Kashmir),IND181152AAB,Jammu_Central_I_1 (Jammu & Kashmir),2018-09-25 06:35:29.051843,2018-09-25 10:26:06.783004,13.3061,14.0,94.0,CH76PU4919,DRV-005,Vertex Retail,COMPLETED,31074.0
trip-153808089831574242,2018-09-27 20:41:38.315995,Carting,IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),IND560043AAC,HBR Layout PC (Karnataka),2018-09-27 20:41:38.315995,2018-09-27 22:35:05.983958,12.8943,13.0,15.0,CH-46-GN-6279,DRV-023,Shakti Cement,COMPLETED,61631.0
trip-153807789164799274,2018-09-27 19:51:31.648210,Carting,IND431136AAC,Aurangabad_Central_H_1 (Maharashtra),IND431001AAA,Aurangabad (Maharashtra),2018-09-27 19:51:31.648210,2018-09-28 03:38:55.570584,11.2101,8.0,26.0,UK-81-YH-8800,DRV-049,Internal,COMPLETED,81212.0
trip-153815366445185010,2018-09-28 16:54:24.452107,Carting,IND400072AAB,Mumbai Hub (Maharashtra),IND400015AAA,Mumbai_CottonGreen_DPC (Maharashtra),2018-09-28 16:54:24.452107,2018-09-28 18:56:56.537061,11.0135,8.0,22.0,DL82ZB6688,DRV-007,Internal,COMPLETED,12203.0
trip-153794745684774415,2018-09-26 07:37:36.848007,Carting,IND636016AAA,Salem (Tamil Nadu),IND637211AAA,Tirchngode_Mhdhvpur_D (Tamil Nadu),2018-09-26 10:04:34.279024,2018-09-26 11:38:58.736413,12.8442,16.0,13.0,PB74TA4257,DRV-022,Orion Pharma,COMPLETED,69879.0
trip-153783766859855053,2018-09-25 01:07:48.598789,FTL,IND756032AAA,Jaleswar_NaturDPP_D (Orissa),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),2018-09-25 14:06:22.205308,2018-09-25 20:48:43.062900,27.9341,20.0,117.0,RJ-45-BB-5786,DRV-041,Apex Chemicals,COMPLETED,77197.0
trip-153837586032252482,2018-10-01 06:37:40.322779,Carting,IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND140603AAA,Zirakpur_DC (Punjab),2018-10-01 06:37:40.322779,2018-10-01 08:00:40.299613,10.3367,7.0,11.0,HR53AN9031,DRV-005,Apex Chemicals,COMPLETED,76708.0
trip-153727817671574009,2018-09-18 13:42:56.716014,FTL,IND580028AAA,Hubli_Adargchi_IP (Karnataka),IND581402AAA,Sirsi_Vidygiri_D (Karnataka),2018-09-18 13:42:56.716014,2018-09-19 00:54:55.707669,25.9141,23.0,32.0,UK69NX5397,DRV-034,Shakti Cement,COMPLETED,25241.0
trip-153834872387443171,2018-09-30 23:05:23.874692,FTL,IND365560AAA,Amreli_MrktYrd_DC (Gujarat),IND365560AAB,Amreli_Rajula_DC (Gujarat),2018-10-01 03:02:32.847105,2018-10-01 05:09:07.753923,24.5221,23.0,39.0,RJ66RW8007,DRV-006,Internal,COMPLETED,36436.0
trip-153772066352364571,2018-09-23 16:37:43.523899,Carting,IND110037AAM,Delhi_Airport_H (Delhi),IND121004AAB,FBD_Balabhgarh_DPC (Haryana),2018-09-23 16:37:43.523899,2018-09-23 18:34:23.920344,13.506,10.0,22.0,CH-15-XO-9785,DRV-045,Shakti Cement,COMPLETED,12757.0
trip-153722072745881043,2018-09-17 21:45:20.132211,Carting,IND273304AAA,Nichlaul_Wardno13_D (Uttar Pradesh),IND273014AAB,Gorakhpur_Matriprm_IP (Uttar Pradesh),2018-09-18 03:33:00.659016,2018-09-18 14:53:03.191180,11.0566,11.0,38.0,CH 10 YZ 3615,DRV-030,Internal,COMPLETED,65704.0
trip-153721719237359759,2018-09-17 20:46:32.373880,FTL,IND842001AAA,Muzaffrpur_Bbganj_I (Bihar),IND843301AAA,Sitamari_Durma_D (Bihar),2018-09-17 20:46:32.373880,2018-09-18 00:02:35.086256,33.7173,27.0,84.0,CH26LC5002,DRV-033,Internal,COMPLETED,81122.0
trip-153753252600451323,2018-09-21 12:22:06.004762,FTL,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND583101AAA,Bellary_Dc (Karnataka),2018-09-21 12:22:06.004762,2018-09-21 23:55:56.217313,26.6889,20.0,40.0,DL82ZB6688,DRV-045,Internal,COMPLETED,90813.0
trip-153685014705651656,2018-09-13 14:49:07.056734,Carting,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND110043AAC,Delhi_Nangli_L (Delhi),2018-09-13 14:49:07.056734,2018-09-13 19:32:35.725955,17.4985,20.0,58.0,PB 47 CH 2654,DRV-035,Shakti Cement,COMPLETED,71824.0
trip-153825473396059148,2018-09-29 20:58:53.960802,FTL,IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),IND515401AAB,Gooty_StatonRd_D (Andhra Pradesh),2018-09-29 20:58:53.960802+05:30,2018-09-29 23:23:23.341897,24.3113,18.0,29.0,PB59PM4997,DRV-046,Internal,COMPLETED,81924.0
trip-153819780057454195,2018-09-29 05:10:00.574804,Carting,IND583201AAA,Hospet (Karnataka),IND583227AAA,Gangavathi_PhrmPlza_D (Karnataka),2018-09-29 05:10:00.574804,2018-09-29 06:30:16.620751,14.4203,14.0,23.0,UK 81 YH 8800,DRV-026,Internal,COMPLETED,31303.0
